construct_id,idr_seq_name,gfp_label,gfp_tag,Z_gfp,topology,N_idr,N_construct,ncpr_idr,fcr_idr,kappa_idr,nu_idr_free,linker,linker_len,fasta_path
Q8N2N9_239_818__GFPp5__Ctail,Q8N2N9_239_818,GFP+5,GFPp5,5,Ctail,580,795,0.0224137931034482,0.3120689655172414,0.1350890794671624,0.528,,0,individual/Q8N2N9_239_818__GFPp5__Ctail.fasta
Q8N2N9_239_818__GFPm15__Ntail,Q8N2N9_239_818,GFP-15,GFPm15,-15,Ntail,580,795,0.0224137931034482,0.3120689655172414,0.1350890794671624,0.528,,0,individual/Q8N2N9_239_818__GFPm15__Ntail.fasta
Q8N2N9_239_818__GFPm15__Ctail,Q8N2N9_239_818,GFP-15,GFPm15,-15,Ctail,580,795,0.0224137931034482,0.3120689655172414,0.1350890794671624,0.528,,0,individual/Q8N2N9_239_818__GFPm15__Ctail.fasta
Q9H9J4_412_1324__GFPp15__Ntail,Q9H9J4_412_1324,GFP+15,GFPp15,15,Ntail,913,1128,0.0142387732749178,0.3033953997809419,0.2063618097362417,0.387,,0,individual/Q9H9J4_412_1324__GFPp15__Ntail.fasta
Q9H9J4_412_1324__GFPp15__Ctail,Q9H9J4_412_1324,GFP+15,GFPp15,15,Ctail,913,1128,0.0142387732749178,0.3033953997809419,0.2063618097362417,0.387,,0,individual/Q9H9J4_412_1324__GFPp15__Ctail.fasta
Q9H9J4_412_1324__GFPp5__Ntail,Q9H9J4_412_1324,GFP+5,GFPp5,5,Ntail,913,1128,0.0142387732749178,0.3033953997809419,0.2063618097362417,0.387,,0,individual/Q9H9J4_412_1324__GFPp5__Ntail.fasta
Q9H9J4_412_1324__GFPp5__Ctail,Q9H9J4_412_1324,GFP+5,GFPp5,5,Ctail,913,1128,0.0142387732749178,0.3033953997809419,0.2063618097362417,0.387,,0,individual/Q9H9J4_412_1324__GFPp5__Ctail.fasta
Q9H9J4_412_1324__GFPm15__Ntail,Q9H9J4_412_1324,GFP-15,GFPm15,-15,Ntail,913,1128,0.0142387732749178,0.3033953997809419,0.2063618097362417,0.387,,0,individual/Q9H9J4_412_1324__GFPm15__Ntail.fasta
Q9H9J4_412_1324__GFPm15__Ctail,Q9H9J4_412_1324,GFP-15,GFPm15,-15,Ctail,913,1128,0.0142387732749178,0.3033953997809419,0.2063618097362417,0.387,,0,individual/Q9H9J4_412_1324__GFPm15__Ctail.fasta
Q86V48_350_1076__GFPp15__Ntail,Q86V48_350_1076,GFP+15,GFPp15,15,Ntail,727,942,0.0178817056396148,0.2819807427785419,0.1786710727634394,0.513,,0,individual/Q86V48_350_1076__GFPp15__Ntail.fasta
Q86V48_350_1076__GFPp15__Ctail,Q86V48_350_1076,GFP+15,GFPp15,15,Ctail,727,942,0.0178817056396148,0.2819807427785419,0.1786710727634394,0.513,,0,individual/Q86V48_350_1076__GFPp15__Ctail.fasta
Q86V48_350_1076__GFPp5__Ntail,Q86V48_350_1076,GFP+5,GFPp5,5,Ntail,727,942,0.0178817056396148,0.2819807427785419,0.1786710727634394,0.513,,0,individual/Q86V48_350_1076__GFPp5__Ntail.fasta
Q86V48_350_1076__GFPp5__Ctail,Q86V48_350_1076,GFP+5,GFPp5,5,Ctail,727,942,0.0178817056396148,0.2819807427785419,0.1786710727634394,0.513,,0,individual/Q86V48_350_1076__GFPp5__Ctail.fasta
Q86V48_350_1076__GFPm15__Ntail,Q86V48_350_1076,GFP-15,GFPm15,-15,Ntail,727,942,0.0178817056396148,0.2819807427785419,0.1786710727634394,0.513,,0,individual/Q86V48_350_1076__GFPm15__Ntail.fasta
Q86V48_350_1076__GFPm15__Ctail,Q86V48_350_1076,GFP-15,GFPm15,-15,Ctail,727,942,0.0178817056396148,0.2819807427785419,0.1786710727634394,0.513,,0,individual/Q86V48_350_1076__GFPm15__Ctail.fasta
Q9C0D6_490_1143__GFPp15__Ntail,Q9C0D6_490_1143,GFP+15,GFPp15,15,Ntail,654,869,0.0290519877675841,0.2553516819571865,0.2036148936085556,0.481,,0,individual/Q9C0D6_490_1143__GFPp15__Ntail.fasta
Q9C0D6_490_1143__GFPp15__Ctail,Q9C0D6_490_1143,GFP+15,GFPp15,15,Ctail,654,869,0.0290519877675841,0.2553516819571865,0.2036148936085556,0.481,,0,individual/Q9C0D6_490_1143__GFPp15__Ctail.fasta
Q9C0D6_490_1143__GFPp5__Ntail,Q9C0D6_490_1143,GFP+5,GFPp5,5,Ntail,654,869,0.0290519877675841,0.2553516819571865,0.2036148936085556,0.481,,0,individual/Q9C0D6_490_1143__GFPp5__Ntail.fasta
Q9C0D6_490_1143__GFPp5__Ctail,Q9C0D6_490_1143,GFP+5,GFPp5,5,Ctail,654,869,0.0290519877675841,0.2553516819571865,0.2036148936085556,0.481,,0,individual/Q9C0D6_490_1143__GFPp5__Ctail.fasta
Q9C0D6_490_1143__GFPm15__Ntail,Q9C0D6_490_1143,GFP-15,GFPm15,-15,Ntail,654,869,0.0290519877675841,0.2553516819571865,0.2036148936085556,0.481,,0,individual/Q9C0D6_490_1143__GFPm15__Ntail.fasta
Q9C0D6_490_1143__GFPm15__Ctail,Q9C0D6_490_1143,GFP-15,GFPm15,-15,Ctail,654,869,0.0290519877675841,0.2553516819571865,0.2036148936085556,0.481,,0,individual/Q9C0D6_490_1143__GFPm15__Ctail.fasta
Q7Z401_879_1445__GFPp15__Ntail,Q7Z401_879_1445,GFP+15,GFPp15,15,Ntail,567,782,-0.0211640211640211,0.2786596119929453,0.2208281580598978,0.475,,0,individual/Q7Z401_879_1445__GFPp15__Ntail.fasta
Q7Z401_879_1445__GFPp15__Ctail,Q7Z401_879_1445,GFP+15,GFPp15,15,Ctail,567,782,-0.0211640211640211,0.2786596119929453,0.2208281580598978,0.475,,0,individual/Q7Z401_879_1445__GFPp15__Ctail.fasta
Q7Z401_879_1445__GFPp5__Ntail,Q7Z401_879_1445,GFP+5,GFPp5,5,Ntail,567,782,-0.0211640211640211,0.2786596119929453,0.2208281580598978,0.475,,0,individual/Q7Z401_879_1445__GFPp5__Ntail.fasta
Q7Z401_879_1445__GFPp5__Ctail,Q7Z401_879_1445,GFP+5,GFPp5,5,Ctail,567,782,-0.0211640211640211,0.2786596119929453,0.2208281580598978,0.475,,0,individual/Q7Z401_879_1445__GFPp5__Ctail.fasta
Q7Z401_879_1445__GFPm15__Ntail,Q7Z401_879_1445,GFP-15,GFPm15,-15,Ntail,567,782,-0.0211640211640211,0.2786596119929453,0.2208281580598978,0.475,,0,individual/Q7Z401_879_1445__GFPm15__Ntail.fasta
Q7Z401_879_1445__GFPm15__Ctail,Q7Z401_879_1445,GFP-15,GFPm15,-15,Ctail,567,782,-0.0211640211640211,0.2786596119929453,0.2208281580598978,0.475,,0,individual/Q7Z401_879_1445__GFPm15__Ctail.fasta
Q5T848_672_1215__GFPp15__Ntail,Q5T848_672_1215,GFP+15,GFPp15,15,Ntail,544,759,-0.0036764705882352,0.3014705882352941,0.1939723359933726,0.52,,0,individual/Q5T848_672_1215__GFPp15__Ntail.fasta
Q5T848_672_1215__GFPp15__Ctail,Q5T848_672_1215,GFP+15,GFPp15,15,Ctail,544,759,-0.0036764705882352,0.3014705882352941,0.1939723359933726,0.52,,0,individual/Q5T848_672_1215__GFPp15__Ctail.fasta
Q5T848_672_1215__GFPp5__Ntail,Q5T848_672_1215,GFP+5,GFPp5,5,Ntail,544,759,-0.0036764705882352,0.3014705882352941,0.1939723359933726,0.52,,0,individual/Q5T848_672_1215__GFPp5__Ntail.fasta
Q5T848_672_1215__GFPp5__Ctail,Q5T848_672_1215,GFP+5,GFPp5,5,Ctail,544,759,-0.0036764705882352,0.3014705882352941,0.1939723359933726,0.52,,0,individual/Q5T848_672_1215__GFPp5__Ctail.fasta
Q5T848_672_1215__GFPm15__Ntail,Q5T848_672_1215,GFP-15,GFPm15,-15,Ntail,544,759,-0.0036764705882352,0.3014705882352941,0.1939723359933726,0.52,,0,individual/Q5T848_672_1215__GFPm15__Ntail.fasta
Q5T848_672_1215__GFPm15__Ctail,Q5T848_672_1215,GFP-15,GFPm15,-15,Ctail,544,759,-0.0036764705882352,0.3014705882352941,0.1939723359933726,0.52,,0,individual/Q5T848_672_1215__GFPm15__Ctail.fasta
Q9NWQ4_1_482__GFPp15__Ntail,Q9NWQ4_1_482,GFP+15,GFPp15,15,Ntail,482,697,0.0186721991701244,0.3008298755186722,0.2754995250829724,0.459,,0,individual/Q9NWQ4_1_482__GFPp15__Ntail.fasta
Q9NWQ4_1_482__GFPp15__Ctail,Q9NWQ4_1_482,GFP+15,GFPp15,15,Ctail,482,697,0.0186721991701244,0.3008298755186722,0.2754995250829724,0.459,,0,individual/Q9NWQ4_1_482__GFPp15__Ctail.fasta
Q9NWQ4_1_482__GFPp5__Ntail,Q9NWQ4_1_482,GFP+5,GFPp5,5,Ntail,482,697,0.0186721991701244,0.3008298755186722,0.2754995250829724,0.459,,0,individual/Q9NWQ4_1_482__GFPp5__Ntail.fasta
Q9NWQ4_1_482__GFPp5__Ctail,Q9NWQ4_1_482,GFP+5,GFPp5,5,Ctail,482,697,0.0186721991701244,0.3008298755186722,0.2754995250829724,0.459,,0,individual/Q9NWQ4_1_482__GFPp5__Ctail.fasta
Q9NWQ4_1_482__GFPm15__Ntail,Q9NWQ4_1_482,GFP-15,GFPm15,-15,Ntail,482,697,0.0186721991701244,0.3008298755186722,0.2754995250829724,0.459,,0,individual/Q9NWQ4_1_482__GFPm15__Ntail.fasta
Q9NWQ4_1_482__GFPm15__Ctail,Q9NWQ4_1_482,GFP-15,GFPm15,-15,Ctail,482,697,0.0186721991701244,0.3008298755186722,0.2754995250829724,0.459,,0,individual/Q9NWQ4_1_482__GFPm15__Ctail.fasta
Q92817_877_1542__GFPp15__Ntail,Q92817_877_1542,GFP+15,GFPp15,15,Ntail,666,881,-0.006006006006006,0.4144144144144144,0.1110062714990617,0.527,,0,individual/Q92817_877_1542__GFPp15__Ntail.fasta
Q92817_877_1542__GFPp15__Ctail,Q92817_877_1542,GFP+15,GFPp15,15,Ctail,666,881,-0.006006006006006,0.4144144144144144,0.1110062714990617,0.527,,0,individual/Q92817_877_1542__GFPp15__Ctail.fasta
Q92817_877_1542__GFPp5__Ntail,Q92817_877_1542,GFP+5,GFPp5,5,Ntail,666,881,-0.006006006006006,0.4144144144144144,0.1110062714990617,0.527,,0,individual/Q92817_877_1542__GFPp5__Ntail.fasta
Q92817_877_1542__GFPp5__Ctail,Q92817_877_1542,GFP+5,GFPp5,5,Ctail,666,881,-0.006006006006006,0.4144144144144144,0.1110062714990617,0.527,,0,individual/Q92817_877_1542__GFPp5__Ctail.fasta
Q92817_877_1542__GFPm15__Ntail,Q92817_877_1542,GFP-15,GFPm15,-15,Ntail,666,881,-0.006006006006006,0.4144144144144144,0.1110062714990617,0.527,,0,individual/Q92817_877_1542__GFPm15__Ntail.fasta
Q92817_877_1542__GFPm15__Ctail,Q92817_877_1542,GFP-15,GFPm15,-15,Ctail,666,881,-0.006006006006006,0.4144144144144144,0.1110062714990617,0.527,,0,individual/Q92817_877_1542__GFPm15__Ctail.fasta
Q6ZQQ6_1033_1581__GFPp15__Ntail,Q6ZQQ6_1033_1581,GFP+15,GFPp15,15,Ntail,549,764,0.0109289617486338,0.4007285974499089,0.1879995074455549,0.462,,0,individual/Q6ZQQ6_1033_1581__GFPp15__Ntail.fasta
Q6ZQQ6_1033_1581__GFPp15__Ctail,Q6ZQQ6_1033_1581,GFP+15,GFPp15,15,Ctail,549,764,0.0109289617486338,0.4007285974499089,0.1879995074455549,0.462,,0,individual/Q6ZQQ6_1033_1581__GFPp15__Ctail.fasta
Q6ZQQ6_1033_1581__GFPp5__Ntail,Q6ZQQ6_1033_1581,GFP+5,GFPp5,5,Ntail,549,764,0.0109289617486338,0.4007285974499089,0.1879995074455549,0.462,,0,individual/Q6ZQQ6_1033_1581__GFPp5__Ntail.fasta
Q6ZQQ6_1033_1581__GFPp5__Ctail,Q6ZQQ6_1033_1581,GFP+5,GFPp5,5,Ctail,549,764,0.0109289617486338,0.4007285974499089,0.1879995074455549,0.462,,0,individual/Q6ZQQ6_1033_1581__GFPp5__Ctail.fasta
Q6ZQQ6_1033_1581__GFPm15__Ntail,Q6ZQQ6_1033_1581,GFP-15,GFPm15,-15,Ntail,549,764,0.0109289617486338,0.4007285974499089,0.1879995074455549,0.462,,0,individual/Q6ZQQ6_1033_1581__GFPm15__Ntail.fasta
Q6ZQQ6_1033_1581__GFPm15__Ctail,Q6ZQQ6_1033_1581,GFP-15,GFPm15,-15,Ctail,549,764,0.0109289617486338,0.4007285974499089,0.1879995074455549,0.462,,0,individual/Q6ZQQ6_1033_1581__GFPm15__Ctail.fasta
Q6PL18_1_421__GFPp15__Ntail,Q6PL18_1_421,GFP+15,GFPp15,15,Ntail,421,636,-0.0332541567695962,0.3942992874109263,0.4025849726232933,0.367,,0,individual/Q6PL18_1_421__GFPp15__Ntail.fasta
Q6PL18_1_421__GFPp15__Ctail,Q6PL18_1_421,GFP+15,GFPp15,15,Ctail,421,636,-0.0332541567695962,0.3942992874109263,0.4025849726232933,0.367,,0,individual/Q6PL18_1_421__GFPp15__Ctail.fasta
Q6PL18_1_421__GFPp5__Ntail,Q6PL18_1_421,GFP+5,GFPp5,5,Ntail,421,636,-0.0332541567695962,0.3942992874109263,0.4025849726232933,0.367,,0,individual/Q6PL18_1_421__GFPp5__Ntail.fasta
Q6PL18_1_421__GFPp5__Ctail,Q6PL18_1_421,GFP+5,GFPp5,5,Ctail,421,636,-0.0332541567695962,0.3942992874109263,0.4025849726232933,0.367,,0,individual/Q6PL18_1_421__GFPp5__Ctail.fasta
Q6PL18_1_421__GFPm15__Ntail,Q6PL18_1_421,GFP-15,GFPm15,-15,Ntail,421,636,-0.0332541567695962,0.3942992874109263,0.4025849726232933,0.367,,0,individual/Q6PL18_1_421__GFPm15__Ntail.fasta
Q6PL18_1_421__GFPm15__Ctail,Q6PL18_1_421,GFP-15,GFPm15,-15,Ctail,421,636,-0.0332541567695962,0.3942992874109263,0.4025849726232933,0.367,,0,individual/Q6PL18_1_421__GFPm15__Ctail.fasta
Q9Y6V0_1_591__GFPp15__Ntail,Q9Y6V0_1_591,GFP+15,GFPp15,15,Ntail,591,806,0.0558375634517766,0.1810490693739424,0.133979032485121,0.539,,0,individual/Q9Y6V0_1_591__GFPp15__Ntail.fasta
Q9Y6V0_1_591__GFPp15__Ctail,Q9Y6V0_1_591,GFP+15,GFPp15,15,Ctail,591,806,0.0558375634517766,0.1810490693739424,0.133979032485121,0.539,,0,individual/Q9Y6V0_1_591__GFPp15__Ctail.fasta
Q9Y6V0_1_591__GFPp5__Ntail,Q9Y6V0_1_591,GFP+5,GFPp5,5,Ntail,591,806,0.0558375634517766,0.1810490693739424,0.133979032485121,0.539,,0,individual/Q9Y6V0_1_591__GFPp5__Ntail.fasta
Q9Y6V0_1_591__GFPp5__Ctail,Q9Y6V0_1_591,GFP+5,GFPp5,5,Ctail,591,806,0.0558375634517766,0.1810490693739424,0.133979032485121,0.539,,0,individual/Q9Y6V0_1_591__GFPp5__Ctail.fasta
Q9Y6V0_1_591__GFPm15__Ntail,Q9Y6V0_1_591,GFP-15,GFPm15,-15,Ntail,591,806,0.0558375634517766,0.1810490693739424,0.133979032485121,0.539,,0,individual/Q9Y6V0_1_591__GFPm15__Ntail.fasta
Q9Y6V0_1_591__GFPm15__Ctail,Q9Y6V0_1_591,GFP-15,GFPm15,-15,Ctail,591,806,0.0558375634517766,0.1810490693739424,0.133979032485121,0.539,,0,individual/Q9Y6V0_1_591__GFPm15__Ctail.fasta
Q9Y2H9_1058_1570__GFPp15__Ntail,Q9Y2H9_1058_1570,GFP+15,GFPp15,15,Ntail,513,728,0.0604288499025341,0.2124756335282651,0.1925480040872429,0.517,,0,individual/Q9Y2H9_1058_1570__GFPp15__Ntail.fasta
Q9Y2H9_1058_1570__GFPp15__Ctail,Q9Y2H9_1058_1570,GFP+15,GFPp15,15,Ctail,513,728,0.0604288499025341,0.2124756335282651,0.1925480040872429,0.517,,0,individual/Q9Y2H9_1058_1570__GFPp15__Ctail.fasta
Q9Y2H9_1058_1570__GFPp5__Ntail,Q9Y2H9_1058_1570,GFP+5,GFPp5,5,Ntail,513,728,0.0604288499025341,0.2124756335282651,0.1925480040872429,0.517,,0,individual/Q9Y2H9_1058_1570__GFPp5__Ntail.fasta
Q9Y2H9_1058_1570__GFPp5__Ctail,Q9Y2H9_1058_1570,GFP+5,GFPp5,5,Ctail,513,728,0.0604288499025341,0.2124756335282651,0.1925480040872429,0.517,,0,individual/Q9Y2H9_1058_1570__GFPp5__Ctail.fasta
Q9Y2H9_1058_1570__GFPm15__Ntail,Q9Y2H9_1058_1570,GFP-15,GFPm15,-15,Ntail,513,728,0.0604288499025341,0.2124756335282651,0.1925480040872429,0.517,,0,individual/Q9Y2H9_1058_1570__GFPm15__Ntail.fasta
Q9Y2H9_1058_1570__GFPm15__Ctail,Q9Y2H9_1058_1570,GFP-15,GFPm15,-15,Ctail,513,728,0.0604288499025341,0.2124756335282651,0.1925480040872429,0.517,,0,individual/Q9Y2H9_1058_1570__GFPm15__Ctail.fasta
Q5SNV9_1017_1468__GFPp15__Ntail,Q5SNV9_1017_1468,GFP+15,GFPp15,15,Ntail,452,667,0.0663716814159292,0.1991150442477876,0.2171179364105037,0.5,,0,individual/Q5SNV9_1017_1468__GFPp15__Ntail.fasta
Q5SNV9_1017_1468__GFPp15__Ctail,Q5SNV9_1017_1468,GFP+15,GFPp15,15,Ctail,452,667,0.0663716814159292,0.1991150442477876,0.2171179364105037,0.5,,0,individual/Q5SNV9_1017_1468__GFPp15__Ctail.fasta
Q5SNV9_1017_1468__GFPp5__Ntail,Q5SNV9_1017_1468,GFP+5,GFPp5,5,Ntail,452,667,0.0663716814159292,0.1991150442477876,0.2171179364105037,0.5,,0,individual/Q5SNV9_1017_1468__GFPp5__Ntail.fasta
Q5SNV9_1017_1468__GFPp5__Ctail,Q5SNV9_1017_1468,GFP+5,GFPp5,5,Ctail,452,667,0.0663716814159292,0.1991150442477876,0.2171179364105037,0.5,,0,individual/Q5SNV9_1017_1468__GFPp5__Ctail.fasta
Q5SNV9_1017_1468__GFPm15__Ntail,Q5SNV9_1017_1468,GFP-15,GFPm15,-15,Ntail,452,667,0.0663716814159292,0.1991150442477876,0.2171179364105037,0.5,,0,individual/Q5SNV9_1017_1468__GFPm15__Ntail.fasta
Q5SNV9_1017_1468__GFPm15__Ctail,Q5SNV9_1017_1468,GFP-15,GFPm15,-15,Ctail,452,667,0.0663716814159292,0.1991150442477876,0.2171179364105037,0.5,,0,individual/Q5SNV9_1017_1468__GFPm15__Ctail.fasta
Q12816_1_446__GFPp15__Ntail,Q12816_1_446,GFP+15,GFPp15,15,Ntail,446,661,0.0784753363228699,0.2219730941704036,0.3090025136706695,0.518,,0,individual/Q12816_1_446__GFPp15__Ntail.fasta
Q12816_1_446__GFPp15__Ctail,Q12816_1_446,GFP+15,GFPp15,15,Ctail,446,661,0.0784753363228699,0.2219730941704036,0.3090025136706695,0.518,,0,individual/Q12816_1_446__GFPp15__Ctail.fasta
Q12816_1_446__GFPp5__Ntail,Q12816_1_446,GFP+5,GFPp5,5,Ntail,446,661,0.0784753363228699,0.2219730941704036,0.3090025136706695,0.518,,0,individual/Q12816_1_446__GFPp5__Ntail.fasta
Q12816_1_446__GFPp5__Ctail,Q12816_1_446,GFP+5,GFPp5,5,Ctail,446,661,0.0784753363228699,0.2219730941704036,0.3090025136706695,0.518,,0,individual/Q12816_1_446__GFPp5__Ctail.fasta
Q12816_1_446__GFPm15__Ntail,Q12816_1_446,GFP-15,GFPm15,-15,Ntail,446,661,0.0784753363228699,0.2219730941704036,0.3090025136706695,0.518,,0,individual/Q12816_1_446__GFPm15__Ntail.fasta
Q12816_1_446__GFPm15__Ctail,Q12816_1_446,GFP-15,GFPm15,-15,Ctail,446,661,0.0784753363228699,0.2219730941704036,0.3090025136706695,0.518,,0,individual/Q12816_1_446__GFPm15__Ctail.fasta
Q9Y283_599_1065__GFPp15__Ntail,Q9Y283_599_1065,GFP+15,GFPp15,15,Ntail,467,682,0.0835117773019272,0.2805139186295503,0.1431586469520903,0.524,,0,individual/Q9Y283_599_1065__GFPp15__Ntail.fasta
Q9Y283_599_1065__GFPp15__Ctail,Q9Y283_599_1065,GFP+15,GFPp15,15,Ctail,467,682,0.0835117773019272,0.2805139186295503,0.1431586469520903,0.524,,0,individual/Q9Y283_599_1065__GFPp15__Ctail.fasta
Q9Y283_599_1065__GFPp5__Ntail,Q9Y283_599_1065,GFP+5,GFPp5,5,Ntail,467,682,0.0835117773019272,0.2805139186295503,0.1431586469520903,0.524,,0,individual/Q9Y283_599_1065__GFPp5__Ntail.fasta
Q9Y283_599_1065__GFPp5__Ctail,Q9Y283_599_1065,GFP+5,GFPp5,5,Ctail,467,682,0.0835117773019272,0.2805139186295503,0.1431586469520903,0.524,,0,individual/Q9Y283_599_1065__GFPp5__Ctail.fasta
Q9Y283_599_1065__GFPm15__Ntail,Q9Y283_599_1065,GFP-15,GFPm15,-15,Ntail,467,682,0.0835117773019272,0.2805139186295503,0.1431586469520903,0.524,,0,individual/Q9Y283_599_1065__GFPm15__Ntail.fasta
Q9Y283_599_1065__GFPm15__Ctail,Q9Y283_599_1065,GFP-15,GFPm15,-15,Ctail,467,682,0.0835117773019272,0.2805139186295503,0.1431586469520903,0.524,,0,individual/Q9Y283_599_1065__GFPm15__Ctail.fasta
Q13029_1212_1718__GFPp15__Ntail,Q13029_1212_1718,GFP+15,GFPp15,15,Ntail,507,722,0.1045364891518737,0.26232741617357,0.1917499096141597,0.487,,0,individual/Q13029_1212_1718__GFPp15__Ntail.fasta
Q13029_1212_1718__GFPp15__Ctail,Q13029_1212_1718,GFP+15,GFPp15,15,Ctail,507,722,0.1045364891518737,0.26232741617357,0.1917499096141597,0.487,,0,individual/Q13029_1212_1718__GFPp15__Ctail.fasta
Q13029_1212_1718__GFPp5__Ntail,Q13029_1212_1718,GFP+5,GFPp5,5,Ntail,507,722,0.1045364891518737,0.26232741617357,0.1917499096141597,0.487,,0,individual/Q13029_1212_1718__GFPp5__Ntail.fasta
Q13029_1212_1718__GFPp5__Ctail,Q13029_1212_1718,GFP+5,GFPp5,5,Ctail,507,722,0.1045364891518737,0.26232741617357,0.1917499096141597,0.487,,0,individual/Q13029_1212_1718__GFPp5__Ctail.fasta
Q13029_1212_1718__GFPm15__Ntail,Q13029_1212_1718,GFP-15,GFPm15,-15,Ntail,507,722,0.1045364891518737,0.26232741617357,0.1917499096141597,0.487,,0,individual/Q13029_1212_1718__GFPm15__Ntail.fasta
Q13029_1212_1718__GFPm15__Ctail,Q13029_1212_1718,GFP-15,GFPm15,-15,Ctail,507,722,0.1045364891518737,0.26232741617357,0.1917499096141597,0.487,,0,individual/Q13029_1212_1718__GFPm15__Ctail.fasta
O15417_1507_2154__GFPp15__Ntail,O15417_1507_2154,GFP+15,GFPp15,15,Ntail,648,863,0.0540123456790123,0.3441358024691358,0.3082878529105956,0.419,,0,individual/O15417_1507_2154__GFPp15__Ntail.fasta
O15417_1507_2154__GFPp15__Ctail,O15417_1507_2154,GFP+15,GFPp15,15,Ctail,648,863,0.0540123456790123,0.3441358024691358,0.3082878529105956,0.419,,0,individual/O15417_1507_2154__GFPp15__Ctail.fasta
O15417_1507_2154__GFPp5__Ntail,O15417_1507_2154,GFP+5,GFPp5,5,Ntail,648,863,0.0540123456790123,0.3441358024691358,0.3082878529105956,0.419,,0,individual/O15417_1507_2154__GFPp5__Ntail.fasta
O15417_1507_2154__GFPp5__Ctail,O15417_1507_2154,GFP+5,GFPp5,5,Ctail,648,863,0.0540123456790123,0.3441358024691358,0.3082878529105956,0.419,,0,individual/O15417_1507_2154__GFPp5__Ctail.fasta
O15417_1507_2154__GFPm15__Ntail,O15417_1507_2154,GFP-15,GFPm15,-15,Ntail,648,863,0.0540123456790123,0.3441358024691358,0.3082878529105956,0.419,,0,individual/O15417_1507_2154__GFPm15__Ntail.fasta
O15417_1507_2154__GFPm15__Ctail,O15417_1507_2154,GFP-15,GFPm15,-15,Ctail,648,863,0.0540123456790123,0.3441358024691358,0.3082878529105956,0.419,,0,individual/O15417_1507_2154__GFPm15__Ctail.fasta
O94913_233_663__GFPp15__Ntail,O94913_233_663,GFP+15,GFPp15,15,Ntail,431,646,0.1020881670533642,0.3573085846867749,0.1486407545644205,0.542,,0,individual/O94913_233_663__GFPp15__Ntail.fasta
O94913_233_663__GFPp15__Ctail,O94913_233_663,GFP+15,GFPp15,15,Ctail,431,646,0.1020881670533642,0.3573085846867749,0.1486407545644205,0.542,,0,individual/O94913_233_663__GFPp15__Ctail.fasta
O94913_233_663__GFPp5__Ntail,O94913_233_663,GFP+5,GFPp5,5,Ntail,431,646,0.1020881670533642,0.3573085846867749,0.1486407545644205,0.542,,0,individual/O94913_233_663__GFPp5__Ntail.fasta
O94913_233_663__GFPp5__Ctail,O94913_233_663,GFP+5,GFPp5,5,Ctail,431,646,0.1020881670533642,0.3573085846867749,0.1486407545644205,0.542,,0,individual/O94913_233_663__GFPp5__Ctail.fasta
O94913_233_663__GFPm15__Ntail,O94913_233_663,GFP-15,GFPm15,-15,Ntail,431,646,0.1020881670533642,0.3573085846867749,0.1486407545644205,0.542,,0,individual/O94913_233_663__GFPm15__Ntail.fasta
O94913_233_663__GFPm15__Ctail,O94913_233_663,GFP-15,GFPm15,-15,Ctail,431,646,0.1020881670533642,0.3573085846867749,0.1486407545644205,0.542,,0,individual/O94913_233_663__GFPm15__Ctail.fasta
Q9Y2W1_1_611__GFPp15__Ntail,Q9Y2W1_1_611,GFP+15,GFPp15,15,Ntail,611,826,0.1047463175122749,0.3502454991816694,0.1670796886391517,0.455,,0,individual/Q9Y2W1_1_611__GFPp15__Ntail.fasta
Q9Y2W1_1_611__GFPp15__Ctail,Q9Y2W1_1_611,GFP+15,GFPp15,15,Ctail,611,826,0.1047463175122749,0.3502454991816694,0.1670796886391517,0.455,,0,individual/Q9Y2W1_1_611__GFPp15__Ctail.fasta
Q9Y2W1_1_611__GFPp5__Ntail,Q9Y2W1_1_611,GFP+5,GFPp5,5,Ntail,611,826,0.1047463175122749,0.3502454991816694,0.1670796886391517,0.455,,0,individual/Q9Y2W1_1_611__GFPp5__Ntail.fasta
Q9Y2W1_1_611__GFPp5__Ctail,Q9Y2W1_1_611,GFP+5,GFPp5,5,Ctail,611,826,0.1047463175122749,0.3502454991816694,0.1670796886391517,0.455,,0,individual/Q9Y2W1_1_611__GFPp5__Ctail.fasta
Q9Y2W1_1_611__GFPm15__Ntail,Q9Y2W1_1_611,GFP-15,GFPm15,-15,Ntail,611,826,0.1047463175122749,0.3502454991816694,0.1670796886391517,0.455,,0,individual/Q9Y2W1_1_611__GFPm15__Ntail.fasta
Q9Y2W1_1_611__GFPm15__Ctail,Q9Y2W1_1_611,GFP-15,GFPm15,-15,Ctail,611,826,0.1047463175122749,0.3502454991816694,0.1670796886391517,0.455,,0,individual/Q9Y2W1_1_611__GFPm15__Ctail.fasta
Q1ED39_1_458__GFPp15__Ntail,Q1ED39_1_458,GFP+15,GFPp15,15,Ntail,458,673,0.0873362445414847,0.3842794759825327,0.2896090215468754,0.53,,0,individual/Q1ED39_1_458__GFPp15__Ntail.fasta
Q1ED39_1_458__GFPp15__Ctail,Q1ED39_1_458,GFP+15,GFPp15,15,Ctail,458,673,0.0873362445414847,0.3842794759825327,0.2896090215468754,0.53,,0,individual/Q1ED39_1_458__GFPp15__Ctail.fasta
